31159:8,17,138,224,226,301,361,518,650,866
31175:8,17,29,58,76,84,302,616,654,866
31225:8,17,29,58,76,84,302,616,654,866
31236:8,17,29,58,76,84,302,616,654,866
31239:8,17,29,58,76,84,302,616,654,866
31267:8,17,29,58,76,84,302,616,654,866
31273:8,40,224,262,669,873,901,947,1119,1410
31274:8,17,29,58,76,84,302,616,654,866
31275:3,29,94,239,508,654,749,1476,1499,3234
31288:8,17,29,58,76,84,302,616,654,866
31293:17,58,73,101,122,289,530,1804,2469,4174
31321:17,138,224,226,301,361,518,650,866,899
31345:8,17,29,58,76,84,302,616,654,866
31348:40,375,535,875,1069,1696,2162,2275,2703,9354
31352:94,224,226,262,301,669,787,873,947,1119
31355:8,17,29,58,76,84,302,616,654,866
31356:8,17,29,58,76,84,302,616,654,866
31371:17,294,1001,1217,1930,2151,2185,3429,5239,6353
31386:8,17,29,58,76,84,302,616,654,866
31405:8,17,29,58,76,84,302,616,654,866
31445:17,138,224,226,301,361,518,650,866,899
31462:17,138,380,449,1510,1622,2163,2700,4048,5581
31475:3,76,239,302,395,654,726,837,1567,2868
31497:40,70,226,262,780,873,986,1276,1535,2162
31499:17,138,224,226,301,361,518,650,866,899
31502:8,17,29,58,76,84,302,616,654,866
31508:8,17,29,58,76,84,302,616,654,866
31510:8,40,262,431,875,1069,1119,1276,2162,2703
31541:8,17,29,58,76,84,302,616,654,866
31545:17,94,165,1065,1382,1881,3093,3250,3288,13838
31551:17,147,493,578,813,1822,2428,2535,3588,7059
31563:17,138,224,226,301,361,518,650,866,899
31578:17,1591,2401,3159,6712,8476,8554,9814,18616,37656
31585:17,138,224,226,301,361,518,650,866,899
31597:8,17,29,58,76,84,302,616,654,866
31639:17,344,5356,6732,13785,17448,19735,21376,28513,31789
31644:17,1164,2008,4880,7112,7203,18827,21696,27420,41385
31653:40,224,262,669,873,901,931,947,1410,2162
31687:8,17,29,58,76,84,302,616,654,866
31691:8,17,29,58,76,84,302,616,654,866
31696:40,45,168,301,353,429,719,947,1069,2162
31744:17,29,302,495,591,692,749,861,1424,1476
31751:8,17,29,58,76,84,302,616,654,866
31789:8,17,29,58,76,84,302,616,654,866
31791:8,17,29,58,76,84,302,616,654,866
31806:8,17,29,58,76,84,302,616,654,866
31822:8,17,29,58,76,84,302,616,654,866
31890:94,224,226,262,301,669,787,873,947,1119
31920:17,2101,5009,5337,6918,7739,7984,9287,16895,24698
31926:17,686,785,5630,6127,6491,11671,18239,32616,73942
31933:8,17,29,58,76,84,302,616,654,866
31937:8,17,29,58,76,84,302,616,654,866
31947:40,375,535,840,875,1069,2162,2275,2548,2703
31955:17,4032,16460,33793,45358,46235,65536,72536,73796,82986
31958:8,17,29,58,76,84,302,616,654,866
31985:8,17,29,58,76,84,302,616,654,866
32010:17,1166,1803,3379,4394,5023,11019,12962,47336,56965
32032:8,17,58,76,302,616,654,1550,2876,4173
32043:17,29,495,692,749,1476,3234,4025,14617,16288
32072:17,49,1208,6059,11396,12462,13203,14193,17030,18114
32076:8,17,29,58,76,84,302,616,654,866
32104:8,17,29,58,76,84,302,616,654,866
32105:3,76,239,302,395,654,726,837,1567,2868
32110:8,17,29,58,84,302,616,650,654,866
32123:8,17,29,58,76,84,302,616,654,866
32140:17,76,302,616,654,4205,7045,8191,9152,15764
32145:8,17,29,58,76,84,302,616,654,866
32161:40,45,168,301,353,429,719,947,2162,28977
32165:8,17,29,58,76,84,302,616,654,866
32180:17,138,224,226,301,361,518,650,866,899
32185:94,224,226,262,301,669,787,873,947,1119
32189:17,431,481,571,710,931,1039,2583,3476,7048
32191:8,17,29,58,76,84,302,616,654,866
32205:17,138,224,226,301,361,518,650,866,899
32215:17,4942,6708,6732,7409,8566,8673,8973,11526,13785
32242:17,302,1267,3934,12933,15059,15651,17752,33122,54999
32250:8,17,29,58,76,84,302,616,654,866
32251:40,70,81,226,262,780,873,986,1535,2162
32256:40,45,168,301,353,429,719,947,1069,2162
32286:3,76,94,239,302,395,654,726,1567,2868
32291:17,138,224,226,301,361,518,650,866,899
32300:17,2526,5637,12062,20121,20734,20913,23829,43053,53636
32329:17,138,224,226,301,361,518,650,866,899
32338:17,1377,2008,2139,4727,4880,10451,13573,21696,30976
32355:8,17,29,58,76,84,302,616,654,866
32356:8,17,29,58,76,84,302,616,654,866
32364:8,17,29,58,76,84,302,616,654,866
32379:17,45,343,1462,1676,2876,3943,4173,10960,22726
32409:17,76,302,654,5022,5729,10295,10749,13931,14871
32422:8,40,262,431,875,1069,1119,1276,2162,2703
32439:3,22,239,302,395,726,1499,1567,2868,4542
32451:17,239,302,395,726,837,1567,2361,2868,5025
32477:94,224,226,262,301,409,787,873,947,1119
32493:8,17,29,58,76,84,302,616,654,866
32495:17,138,224,226,301,361,518,650,866,899
32533:8,17,29,58,76,84,302,616,654,866
32546:8,17,29,58,76,84,302,616,654,866
32565:8,17,29,58,76,84,302,616,654,866
32571:8,17,29,58,76,84,302,616,654,866
32580:17,138,224,226,301,361,518,650,866,899
32583:8,17,29,58,76,84,302,616,654,866
32584:8,17,29,58,76,84,302,616,654,866
32624:8,40,535,875,1069,2162,2275,2703,3704,6503
32625:40,70,226,262,780,873,986,1276,1535,2162
32628:17,70,81,138,224,226,301,518,650,866
32641:40,5452,6846,7201,13592,20059,28611,45365,68419,68689
32647:8,17,29,58,76,84,302,616,654,866
32656:17,292,1358,2073,2679,4203,4828,6598,11501,12389
32667:8,17,29,58,76,84,302,616,654,866
32675:17,138,224,226,301,361,518,650,866,899
32684:17,58,76,101,289,302,554,654,1804,4174
32701:40,375,535,875,1069,1696,2162,2275,2703,9354
32707:8,17,29,58,76,84,302,616,654,866
32715:224,924,6379,14790,27060,34553,42676,57050,76504,95435
32751:17,5022,5729,6840,10295,10749,13931,14871,29221,37121
32773:17,138,224,226,301,361,518,650,866,899
32776:8,17,58,76,84,302,616,654,866,3514
32780:40,224,262,301,409,669,873,901,947,1410
32817:8,17,29,58,76,84,302,616,654,866
32819:40,225,301,669,875,947,1069,1276,2162,2703
32822:40,45,378,409,698,1069,1119,2139,2162,2265
32823:8,94,226,262,301,669,787,873,947,1119
32843:94,224,226,262,301,669,787,873,947,1119
32871:17,294,394,1001,1217,1930,2151,2185,3429,6353
32879:226,1138,17266,17738,32168,32221,49052,53449,54805,80911
32893:17,877,1124,2153,2582,2632,7180,7235,14593,14754
32902:8,17,29,58,76,84,302,616,654,866
32917:8,17,29,58,76,84,302,616,654,866
32919:17,66,690,2609,2897,4685,4828,6599,7800,24296
32921:17,94,165,508,1065,1382,1881,3093,3288,13838
32936:8,17,29,58,76,84,302,616,654,866
32953:8,17,29,58,76,84,302,616,654,866
32955:17,86,3017,3163,3588,4205,4497,5514,5925,5929
32977:8,17,29,58,76,84,302,616,654,866
32978:8,17,29,58,76,84,302,616,654,866
32982:8,17,29,58,76,84,302,616,654,866
32984:17,1346,1388,2861,3184,5521,6094,7415,7764,34593
32986:8,17,29,58,76,84,302,616,654,866
32994:8,17,29,58,76,84,302,616,654,866
33005:8,17,70,81,138,224,226,518,650,866
33043:17,29,495,692,749,1476,3234,4025,14617,16288
33045:17,76,302,654,8387,21286,29027,32196,64870,112857
33108:8,40,224,262,301,409,669,873,947,1119
33135:8,17,29,58,76,84,302,616,654,866
33136:8,17,29,58,76,84,302,616,654,866
33149:17,48,472,496,594,899,3162,3730,5553,6450
33151:40,875,1069,2162,2703,6156,28641,33504,35355,52930
33181:3,17,301,302,395,726,986,1567,2868,4542
33201:8,17,29,58,76,84,302,616,654,866
33206:8,17,29,58,76,84,302,616,654,866
33207:8,17,29,58,76,84,302,616,654,866
33225:17,255,653,1340,1875,2351,3347,4696,14955,16036
33232:8,17,29,58,76,84,302,616,654,866
33258:8,17,29,58,76,84,302,616,654,866
33261:8,17,29,58,76,84,302,616,654,866
33268:8,17,29,58,76,84,302,616,654,866
33316:3,76,239,302,395,616,654,726,1567,2868
33346:17,3147,5651,6708,8566,8673,8973,11526,15553,22081
33352:17,48,128,472,496,594,899,1119,1187,6450
33355:17,138,224,226,301,361,518,650,866,899
33364:8,17,29,58,76,84,302,616,654,866
33373:17,1606,3739,4756,5080,8197,8861,12253,12776,14750
33374:8,17,29,58,76,84,302,616,654,866
33406:17,138,224,226,301,361,518,650,866,899
33409:17,1201,5745,10611,16621,22192,25363,30556,39828,40935
33421:17,311,1104,1547,4671,5372,7622,18602,19378,21479
33432:17,88,194,4753,5347,9581,11677,24711,39947,61772
33443:8,17,29,58,76,84,302,616,654,866
33453:8,40,262,431,875,1069,1119,1276,2162,2703
33454:40,375,535,875,1069,2162,2275,2703,3142,5287
33491:301,4942,5651,6708,8566,8673,8973,11526,22081,22533
33525:40,45,168,301,353,429,719,947,1069,2162
33527:8,17,29,58,76,84,302,616,654,866
33528:8,17,29,58,76,84,302,616,654,866
33539:8,17,29,58,76,84,302,616,654,866
33541:94,224,226,262,301,669,787,873,947,1119
33547:8,17,29,58,76,84,302,616,654,866
33554:40,45,168,301,353,429,719,947,1069,2162
33557:17,138,224,226,301,361,518,650,866,899
33561:8,70,81,224,226,262,301,669,787,873
33582:40,45,378,398,409,669,931,947,1187,2162
33590:17,6073,7437,7682,11941,15615,18558,21911,28288,41067
33614:17,138,224,226,301,361,518,650,866,899
33615:17,88,518,4753,5347,8089,9581,14636,23430,61772
33616:8,70,81,226,262,301,669,787,873,1119
33621:8,17,29,58,76,84,302,616,654,866
33652:8,17,29,58,76,84,302,616,654,866
33701:8,17,29,58,76,84,302,616,654,866
33702:8,17,29,58,76,84,302,616,654,866
33707:17,138,380,449,521,1510,1622,2163,2700,5581
33721:40,45,168,301,353,429,719,947,1069,2162
33722:94,224,226,262,301,669,787,873,947,1119
33737:17,22,354,490,1044,2172,3929,4181,4374,5542
33752:8,17,29,58,76,84,302,616,654,866
33783:17,1902,2100,3955,6411,8066,8483,9239,11467,13312
33787:17,483,490,1021,1413,2172,3805,3929,4181,5542
33789:8,17,29,58,76,84,302,616,654,866
33807:8,17,58,76,84,302,616,654,866,4792
33808:8,17,29,58,76,84,302,616,654,866
33809:70,81,226,1326,3055,11899,15255,18867,25230,35229
33837:17,138,224,226,301,361,518,650,866,899
33841:8,17,29,58,76,84,302,616,654,866
33844:17,138,224,226,301,361,518,650,736,866
33859:8,17,29,58,76,84,302,616,654,866
33866:8,17,29,58,76,84,302,616,654,866
33868:8,17,29,58,76,84,302,616,654,866
33869:40,45,378,398,409,669,931,947,1187,2162
33874:17,787,5655,5757,6129,7849,9302,13863,24296,25826
33884:17,603,1130,2021,3150,3426,4218,6880,7675,13267
33910:8,17,29,58,76,84,302,616,654,866
33921:8,17,29,58,76,84,302,616,654,866
33988:8,17,29,58,76,84,302,616,654,866
33998:8,17,29,58,76,84,302,616,654,866
34022:8,70,81,224,226,262,301,669,787,873
34027:224,225,2107,15393,17021,20893,20998,24881,58225,85687
34041:17,302,654,1535,2168,2607,11327,14952,17660,21144
34048:17,138,224,226,301,361,518,650,866,899
34054:8,17,29,58,76,84,302,616,654,866
34068:17,48,472,496,594,812,875,899,1187,3046
34092:8,17,29,58,76,84,302,616,654,866
34093:8,17,29,58,76,84,302,616,654,866
34105:17,138,224,226,301,361,518,650,866,899
34106:8,17,29,58,76,84,302,616,654,866
34119:8,17,29,58,76,84,302,616,654,866
34124:17,485,1348,2734,3028,3162,3730,5553,9003,11053
34148:17,93,5022,5729,8995,10295,10749,12223,13931,14871
34172:8,17,29,58,76,84,302,616,654,866
34174:17,787,2937,3025,3278,5655,6001,6789,7849,9302
34179:40,45,378,409,698,1069,1119,2139,2162,2265
34188:3,76,239,495,692,726,749,1476,1499,3730
34227:8,17,29,58,76,84,302,616,654,866
34292:8,17,29,58,76,84,302,616,654,866
34293:8,17,29,58,76,84,302,616,654,866
34304:17,610,1549,3482,4487,4793,5117,8016,24568,29999
34309:8,17,29,58,76,84,302,616,654,866
34318:8,17,29,58,76,84,302,616,654,866
34335:8,17,29,58,76,84,302,616,654,866
34341:17,138,224,226,301,361,518,650,866,899
34347:17,138,224,226,301,361,518,650,866,899
34350:224,226,262,301,669,698,787,873,1119,2139
34378:8,17,29,58,76,84,302,616,654,866
34398:8,17,29,58,76,84,302,616,654,866
34403:8,17,29,58,76,84,302,616,654,866
34421:3,239,302,395,726,837,1567,2361,2868,5025
34433:17,138,224,226,301,518,650,866,14858,28977
34468:8,17,29,58,76,84,302,616,654,866
34470:17,179,834,1023,1126,2085,3527,3841,4187,7006
34492:17,93,1726,8995,12223,13739,18515,39162,42721,60448
34498:224,226,262,301,669,698,787,873,1119,2139
34499:8,17,29,58,76,84,302,616,654,866
34511:8,17,138,224,226,301,361,518,650,866
34512:17,6097,7235,9265,11741,13848,15623,17121,34397,83136
34523:8,17,29,58,76,84,302,616,654,866
34527:40,70,224,226,262,669,873,947,986,1410
34529:3,239,302,395,591,726,837,861,1567,2868
34541:8,17,58,76,302,616,654,678,866,3256
34552:17,138,224,226,301,361,518,650,866,899
34553:8,17,29,58,76,84,302,616,654,866
34579:8,40,224,262,669,873,901,947,1119,1410
34594:40,45,168,301,353,429,719,947,1069,2162
34603:17,1913,4738,31017,31633,35000,40263,43595,56363,82361
34628:8,17,29,58,76,84,302,616,654,866
34632:8,17,29,58,76,84,302,616,654,866
34681:8,17,29,58,76,84,302,616,654,866
34697:8,17,138,224,226,301,361,518,650,866
34698:17,353,1951,2268,4934,16514,20711,24738,28682,29097
34702:8,17,29,58,76,84,302,616,654,866
34703:8,17,29,58,76,84,302,616,654,866
34709:684,698,3095,4110,5775,9557,10302,12388,31739,45287
34710:8,17,29,58,76,84,302,616,654,866
34717:8,40,535,875,1069,2162,2275,2703,3704,6503
34740:29,76,101,239,289,302,554,654,749,3234
34741:8,17,29,58,76,84,302,616,654,866
34742:8,17,29,58,76,84,302,616,654,866
34753:40,224,262,301,409,669,873,901,947,1410
34794:8,17,29,58,76,84,302,616,654,866
34820:8,17,29,58,76,84,302,616,654,866
34833:17,5724,14591,46265,51426,59700,63132,63340,68750,87195
34837:8,17,29,58,76,84,302,616,654,866
34839:17,138,224,226,301,361,518,650,866,899
34868:8,17,29,58,76,84,302,616,654,866
34885:17,138,224,226,301,361,518,650,866,899
34895:8,17,29,58,76,84,302,616,654,866
34896:40,45,378,409,698,1069,1119,2139,2162,2265
34901:224,226,262,301,669,698,787,873,1119,2139
34906:8,17,29,58,76,84,302,616,654,866
34917:8,40,262,431,875,1069,1119,1276,2162,2703
34936:40,94,226,301,669,787,873,931,947,1119
34973:17,545,2309,14597,17448,19735,21376,23950,31789,47950
34974:17,29,101,289,495,554,749,1476,1804,3234
34976:8,17,29,58,76,84,302,616,654,866
34978:8,17,29,58,76,84,302,616,654,866
35005:17,58,94,101,138,289,449,554,1382,1804
35021:17,179,834,901,1023,1126,2085,3527,3841,7006
35026:8,17,29,58,76,84,302,616,654,866
35086:8,17,29,58,76,84,302,616,654,866
35087:17,73,86,101,289,530,554,1804,3017,4174
35092:8,17,29,58,76,84,302,616,654,866
35127:8,17,29,58,76,84,302,616,654,866
35150:8,17,58,76,302,358,616,654,866,2024
35151:17,58,289,354,554,650,1287,1804,2200,4174
35166:8,17,29,58,76,84,302,616,654,866
35167:40,375,535,875,1069,1930,2162,2275,2703,4249
35176:8,17,29,58,76,84,302,616,654,866
35211:94,224,226,262,301,669,787,873,947,1119
35212:17,138,224,226,301,361,518,650,866,899
35214:8,17,29,58,76,84,302,616,654,866
35229:8,17,29,58,76,84,302,616,654,866
35231:8,17,58,76,302,616,654,11772,28926,96720
35241:40,441,710,875,1002,1069,1744,2162,2275,2703
35244:8,17,29,58,76,84,302,616,654,866
35251:8,17,29,58,76,84,302,616,654,866
35255:8,17,29,58,76,84,302,616,654,866
35274:8,17,29,58,76,84,302,616,654,866
35275:17,138,224,226,301,361,518,650,866,899
35289:40,375,535,875,1069,1352,2162,2275,2703,4755
35296:8,17,29,58,76,84,302,616,654,866
35297:40,94,226,301,669,787,873,931,947,1119
35311:8,17,29,58,76,84,302,616,654,866
35332:8,17,29,58,76,84,302,616,654,866
35348:17,254,294,591,861,1001,1424,1930,2185,3429
35365:3,29,239,302,495,654,726,749,999,3234
35380:17,591,861,1424,3028,3162,3730,5553,11459,15583
35429:8,17,29,58,76,84,302,616,654,866
35448:8,17,29,58,76,84,302,616,654,866
35456:500,11559,16611,21311,27638,34814,46776,59288,73814,106950
35495:17,367,2059,3908,4575,12332,14841,28935,29722,53108
35510:8,40,94,226,301,669,787,873,947,1119
35518:17,378,3864,3915,4485,4966,5827,6266,8514,9368
35525:8,17,29,58,76,84,302,616,654,866
35558:94,224,226,262,301,409,787,873,947,1119
35572:8,17,29,58,76,84,302,616,654,866
35574:8,17,29,58,76,84,302,616,654,866
35576:8,17,29,58,76,84,302,616,654,866
35582:8,17,29,58,76,84,302,616,654,866
35593:17,138,224,226,301,361,518,650,866,899
35623:8,17,29,58,76,84,302,616,654,866
35676:40,45,378,398,409,669,931,947,1187,2162
35688:3,17,179,302,395,726,901,1023,1126,2868
35690:8,17,29,58,76,84,302,616,654,866
35691:8,17,29,58,76,84,302,616,654,866
35730:17,138,224,226,301,361,518,650,866,899
35746:8,17,29,58,76,84,302,616,654,866
35757:8,17,29,58,76,84,302,616,654,866
35771:8,17,29,58,76,84,302,616,654,866
35788:8,17,29,58,76,84,302,616,654,866
35806:17,58,73,76,101,302,554,616,654,4174
35820:8,17,29,58,76,84,302,616,654,866
35826:17,29,302,495,692,749,1476,4025,14617,16288
35850:17,162,179,194,901,1023,1126,1140,3841,4187
35859:8,17,138,224,226,301,361,518,650,866
35893:8,17,29,58,76,84,302,616,654,866
35900:17,66,944,1239,2897,4592,4685,6599,7800,13704
35901:8,17,29,58,76,84,302,616,654,866
35932:17,138,224,226,301,361,518,650,866,899
35941:3,239,302,395,726,837,1567,2361,2868,5025
35969:224,15886,20652,25178,37550,43306,57926,58035,60011,102882
35970:8,17,29,58,76,84,302,616,654,866
35982:17,1316,2379,5935,12589,16685,18639,20462,28464,55253
35989:40,224,262,409,669,698,873,947,1119,2139
35990:17,70,81,138,224,226,301,518,650,866
35999:8,17,29,58,76,84,302,616,654,866
36064:8,17,29,58,76,84,302,616,654,866
36123:8,17,29,58,76,84,302,616,654,866
36135:17,93,3146,3308,5985,7237,8995,11325,12223,38525
36176:8,17,29,58,76,84,302,616,654,866
36179:17,1795,1852,3793,5731,8034,9904,11154,32599,36911
36185:40,45,378,409,698,1069,1119,2139,2162,2265
36193:17,138,224,226,301,361,518,650,866,899
36196:8,17,29,58,76,84,302,616,654,866
36210:40,224,262,669,873,901,931,947,1410,2162
36216:17,138,224,226,301,361,518,650,866,899
36221:8,17,29,58,76,84,302,616,654,866
36225:8,17,29,58,76,84,302,616,654,866
36242:8,17,29,58,76,84,302,616,654,866
36258:40,45,378,409,698,1069,1119,2139,2162,2265
36261:8,17,29,58,76,84,302,616,654,866
36268:40,224,262,301,669,873,901,931,947,1410
36313:17,66,690,2897,4592,4685,6599,7437,7800,13704
36315:8,17,29,58,76,84,302,616,654,866
36319:8,17,138,224,226,301,518,650,736,866
36330:17,76,292,302,616,654,680,1358,2073,6598
36342:8,17,29,58,76,84,302,616,654,866
36355:8,94,224,226,262,301,669,787,873,1119
36358:17,776,1600,4575,6766,10075,12332,12379,14841,20850
36375:8,17,29,58,76,84,302,616,654,866
36385:40,45,168,301,353,429,719,947,1069,2162
36393:8,17,29,58,76,84,302,616,654,866
36418:8,17,29,58,76,84,302,616,654,866
36419:40,70,226,262,780,873,986,1276,1535,2162
36420:17,3753,4963,11309,13002,14083,14129,18044,22517,31550
36468:17,302,495,692,749,915,3234,4025,14617,16288
36470:8,17,29,58,76,84,302,616,654,866
36471:17,224,518,650,866,2401,3348,3850,5550,7153
36488:40,225,301,669,875,947,1069,1276,2162,2703
36499:8,17,29,58,76,84,302,616,654,866
36508:17,294,394,1001,1217,2151,2185,3429,5239,6353
36561:17,10595,18179,33098,38800,55309,80582,88033,91734,119563
36563:17,138,224,226,301,361,518,650,866,899
36564:40,70,81,226,262,780,873,986,1535,2162
36585:40,45,168,301,353,429,719,947,1069,2162
36595:8,17,29,58,76,84,302,650,654,866
36607:8,17,29,58,76,84,302,616,654,866
36620:17,2694,2834,5320,10687,22705,23512,28170,38103,38204
36642:8,17,29,58,76,84,302,616,654,866
36656:8,17,29,58,76,84,302,616,654,866
36689:8,17,29,58,76,84,302,616,654,866
36696:94,224,226,262,301,669,787,873,947,1119
36708:8,17,29,58,76,84,302,616,654,866
36723:94,224,226,262,301,669,787,873,947,1119
36727:8,17,29,58,76,84,302,616,654,866
36730:8,17,58,76,84,302,616,654,866,1876
36790:40,375,535,875,1069,1097,2162,2275,2703,2848
36797:17,1451,7275,8085,17952,18914,19049,37720,43373,53477
36902:17,138,224,226,301,361,518,650,866,899
36948:17,294,394,1001,1217,1930,2151,2185,3429,6353
36960:17,1089,1152,1287,1521,2429,3274,3304,12908,20807
36961:8,17,29,58,76,84,302,616,654,866
36966:8,40,224,262,301,669,873,947,1119,1410
36979:8,17,29,58,76,84,302,616,654,866
37050:40,45,168,301,378,429,719,736,947,2162
37053:94,224,226,262,301,669,787,873,947,1119
37054:8,17,29,58,76,84,302,616,654,866
37058:17,546,2021,4068,4218,4671,6190,6880,7622,13267
37078:8,17,29,58,76,84,302,616,654,866
37088:8,17,58,76,302,616,654,1747,11884,22114
37143:8,17,29,58,76,84,302,616,654,866
37160:8,40,224,262,669,873,947,1119,1410,2880
37165:17,88,518,803,4753,9077,9581,10507,33839,61772
37175:17,194,204,1140,1277,2062,2454,7578,10012,10040
37177:70,81,224,226,262,301,669,873,947,986
37178:8,17,138,224,226,301,361,518,650,866
37212:8,17,29,58,76,84,302,616,654,866
37222:17,510,1057,1389,1888,4740,7585,8151,8579,14108
37240:8,17,138,224,226,301,361,518,650,866
37255:8,17,29,58,76,84,302,616,654,866
37266:8,17,29,58,76,84,302,616,654,866
37272:94,224,226,262,301,669,787,873,947,1119
37291:17,138,224,226,301,361,518,650,866,899
37308:8,17,29,58,76,84,302,616,654,866
37313:8,17,29,58,76,84,302,616,654,866
37342:8,17,29,58,76,84,302,616,654,866
37358:17,302,454,7010,9292,17029,18964,30688,32603,46699
37380:40,225,301,669,875,947,1069,1276,2162,2703
37389:17,138,224,226,301,361,518,650,866,899
37398:8,17,29,58,76,84,302,616,654,866
37399:40,45,168,301,353,429,719,947,1069,2162
37404:17,546,4068,5702,5869,5987,9250,13523,15540,23323
37443:17,3864,3915,4485,4966,5827,6266,8514,9368,14444
37446:8,17,138,224,226,301,361,518,650,866
37480:17,76,302,616,654,1803,4394,5023,11019,12962
37501:94,224,226,262,301,669,787,873,947,1119
37515:3,76,239,302,395,616,654,726,1567,2868
37516:8,17,29,58,76,84,302,650,654,866
37521:40,375,535,875,1069,1930,2162,2275,2703,4249
37523:17,2059,9440,12182,12627,16987,19127,22949,42214,43015
37530:8,17,29,58,76,84,302,616,654,866
37570:8,17,29,58,76,84,302,616,654,866
37585:8,17,29,58,76,84,302,616,654,866
37588:8,17,29,58,76,84,302,616,654,866
37606:8,17,29,58,76,84,302,616,654,866
37666:8,17,29,58,76,84,302,616,654,866
37676:17,138,224,226,301,361,518,650,866,899
37692:8,17,29,58,76,84,302,616,654,866
37701:17,302,495,508,692,749,1382,1476,3234,3250
37708:8,17,29,58,76,84,302,616,654,866
37731:8,17,29,58,76,84,302,616,654,866
37735:8,40,94,226,301,669,787,873,947,1119
37753:17,650,866,1677,1984,5610,7031,7736,26915,51330
37767:8,17,29,58,76,84,302,616,654,866
37790:8,17,29,58,76,84,302,616,654,866
37816:17,94,165,508,1065,1382,3250,3288,8066,13312
37849:8,17,29,58,76,84,302,616,654,866
37876:94,224,226,262,301,669,787,873,947,1119
37878:8,17,29,58,76,84,302,616,654,866
37910:8,17,29,58,76,84,302,616,654,866
37911:8,17,29,58,76,84,302,616,654,866
37912:8,17,29,58,76,84,302,616,654,866
37918:17,138,224,226,301,361,518,650,866,899
37924:8,17,29,58,76,84,302,616,654,866
37934:3,239,294,302,394,395,726,1567,2868,4542
37971:17,29,302,495,654,749,1476,3234,4025,16288
37987:40,70,81,226,262,780,873,986,1535,2162
37988:224,226,262,301,669,698,787,873,1119,2139
37989:8,17,29,58,76,84,302,616,654,866
38028:17,138,224,226,301,361,518,650,866,899
38029:94,224,226,262,301,669,787,873,947,1119
38037:8,17,29,58,76,84,302,616,654,866
38057:17,138,224,226,301,361,518,650,866,899
38073:8,17,29,58,76,84,302,616,654,866
38080:17,138,224,226,301,361,518,650,866,899
38088:17,138,224,226,301,361,518,650,866,899
38108:17,1102,1762,2570,5421,10996,14136,19529,26834,41190
38168:17,138,224,226,301,361,518,650,866,899
38216:8,17,29,58,76,84,302,616,654,866
38244:8,17,29,58,76,84,302,616,654,866
38281:17,908,1508,2937,2950,3071,5655,6129,7849,18449
38362:17,65,508,1065,1382,1499,1551,1790,3250,3288
38367:8,17,29,58,76,84,302,616,654,866
38376:8,17,29,58,76,84,302,616,654,866
38391:8,17,29,58,76,84,302,616,654,866
38431:17,1896,2734,3028,3162,3730,5553,8962,9003,11053
38445:17,138,224,226,301,361,518,650,866,899
38451:17,138,224,226,301,361,518,650,866,899
38466:8,17,29,58,76,84,302,616,654,866
38480:8,17,29,58,76,84,302,616,654,866
38546:8,17,29,58,76,84,302,616,654,866
38557:17,138,224,226,301,361,518,650,866,899
38578:17,215,1444,1681,3232,7140,10640,11621,12023,24981
38616:40,70,81,226,262,780,873,986,1535,2162
38645:8,17,70,81,138,224,226,518,650,866
38648:8,17,29,58,76,84,302,616,654,866
38661:8,17,29,58,76,84,302,616,654,866
38679:8,17,29,58,76,84,302,616,654,866
38684:8,17,29,58,76,84,302,616,654,866
38685:8,17,29,58,76,84,302,616,654,866
38686:17,138,224,226,301,361,518,650,866,899
38691:8,17,29,58,76,84,302,616,654,866
38704:8,17,29,58,76,84,302,616,654,866
38715:40,45,168,301,353,429,719,947,1069,2162
38736:8,40,262,431,875,1069,1119,1276,2162,2703
38739:8,17,29,58,76,84,302,616,654,866
38766:8,17,29,58,76,84,302,616,654,866
38778:17,138,224,226,301,361,518,650,866,899
38786:8,17,29,58,76,84,302,616,654,866
38813:8,40,262,431,875,1069,1119,1276,2162,2703
38868:3,17,239,495,654,692,726,749,1476,3234
38870:17,86,3017,3163,4497,5514,5925,5929,11406,16210
38878:17,1902,2097,2100,2917,3955,8066,8483,11467,13312
38888:17,138,224,226,301,361,518,650,866,899
38897:40,375,535,840,875,1069,2162,2275,2548,2703
38945:8,17,29,58,76,84,302,616,654,866
38967:17,138,224,226,301,361,518,650,866,899
38983:17,138,224,226,301,361,518,650,866,899
39003:8,17,29,58,76,84,302,616,654,866
39005:8,94,224,226,262,301,669,787,873,1119
39021:8,94,224,226,262,301,669,787,873,1119
39043:8,40,224,262,669,873,901,947,1119,1410
39049:8,17,29,58,76,84,302,616,654,866
39050:8,17,29,58,76,84,302,616,654,866
39052:8,17,29,58,76,84,302,616,654,866
39074:8,17,29,58,76,84,302,616,654,866
39083:8,17,29,58,76,84,302,616,654,866
39084:8,17,58,76,84,302,616,654,866,2379
39092:8,17,29,58,76,84,302,616,654,866
39105:8,17,29,58,76,84,302,616,654,866
39158:17,138,224,226,301,361,518,650,866,899
39159:17,138,224,226,301,361,518,650,866,899
39163:8,17,29,58,76,84,302,616,654,866
39188:8,17,29,58,76,84,302,616,650,654
39232:8,17,29,58,76,84,302,616,654,866
39237:17,58,73,101,289,363,1804,2200,2429,4174
39291:8,17,29,58,76,84,302,616,654,866
39295:8,17,29,58,76,84,302,616,654,866
39296:8,17,29,58,76,84,302,616,654,866
39308:70,81,224,226,262,301,669,787,873,1119
39379:17,138,224,226,301,361,518,650,866,899
